Date,CustomerID,Product,Category,Region,Quantity,Revenue,Cost,Profit,Discount
2025-08-24,CUST-02751,Product D,Apparel,North,3,155.25,85.4,69.85,0.0
2025-08-24,CUST-00258,Product C,Home & Kitchen,South,3,255.0,148.58,106.42,0.0
2025-08-24,CUST-02079,Product C,Home & Kitchen,North,1,97.75,66.77,30.98,0.0
2025-08-24,CUST-02503,Product B,Electronics,South,2,646.0,462.04,183.96,5.0
2025-08-24,CUST-01556,Product C,Home & Kitchen,East,2,122.4,90.66,31.74,20.0
2025-08-24,CUST-01864,Product E,Apparel,North,1,58.65,44.78,13.87,15.0
2025-08-24,CUST-01964,Product E,Apparel,South,2,120.0,73.14,46.86,0.0
2025-08-24,CUST-00849,Product B,Electronics,West,4,1356.6,924.86,431.74,5.0
2025-08-24,CUST-00912,Product E,Apparel,East,3,145.8,108.83,36.97,10.0
2025-08-24,CUST-01119,Product B,Electronics,West,1,321.3,244.05,77.25,10.0
2025-08-24,CUST-01798,Product E,Apparel,West,1,59.85,40.82,19.03,5.0
2025-08-24,CUST-01708,Product C,Home & Kitchen,North,3,293.25,199.3,93.95,0.0
2025-08-24,CUST-02342,Product C,Home & Kitchen,West,6,535.5,359.5,176.0,0.0
2025-08-24,CUST-00132,Product A,Electronics,North,3,759.0,419.97,339.03,0.0
2025-08-24,CUST-01640,Product E,Apparel,North,1,69.0,39.43,29.57,0.0
2025-08-24,CUST-02469,Product A,Electronics,West,3,589.05,443.73,145.32,15.0
2025-08-24,CUST-02022,Product D,Apparel,East,4,153.9,89.45,64.45,5.0
2025-08-24,CUST-00738,Product B,Electronics,West,4,1428.0,872.8,555.2,0.0
2025-08-24,CUST-02347,Product C,Home & Kitchen,North,3,293.25,180.05,113.2,0.0
2025-08-24,CUST-00453,Product A,Electronics,East,2,396.0,258.37,137.63,0.0
2025-08-24,CUST-02731,Product D,Apparel,North,4,165.6,141.68,23.92,20.0
2025-08-25,CUST-02361,Product A,Electronics,West,2,462.0,281.5,180.5,0.0
2025-08-25,CUST-00740,Product E,Apparel,East,3,162.0,90.27,71.73,0.0
2025-08-25,CUST-01582,Product E,Apparel,North,2,117.3,92.84,24.46,15.0
2025-08-25,CUST-01615,Product A,Electronics,North,5,1138.5,847.61,290.89,10.0
2025-08-25,CUST-02088,Product C,Home & Kitchen,South,2,136.0,108.72,27.28,20.0
2025-08-25,CUST-00466,Product A,Electronics,North,2,480.7,323.44,157.26,5.0
2025-08-25,CUST-00664,Product A,Electronics,North,5,1265.0,779.81,485.19,0.0
2025-08-25,CUST-01078,Product E,Apparel,South,2,102.0,79.55,22.45,15.0
2025-08-25,CUST-01145,Product E,Apparel,West,2,113.4,77.4,36.0,10.0
2025-08-25,CUST-02991,Product E,Apparel,East,3,162.0,110.29,51.71,0.0
2025-08-25,CUST-00076,Product C,Home & Kitchen,East,4,290.7,184.21,106.49,5.0
2025-08-25,CUST-01457,Product A,Electronics,West,2,438.9,288.21,150.69,5.0
2025-08-25,CUST-02662,Product D,Apparel,North,2,98.32,65.01,33.31,5.0
2025-08-25,CUST-01858,Product C,Home & Kitchen,West,4,321.3,237.0,84.3,10.0
2025-08-25,CUST-00544,Product C,Home & Kitchen,West,3,254.36,148.89,105.47,5.0
2025-08-25,CUST-00522,Product A,Electronics,East,4,633.6,552.64,80.96,20.0
2025-08-25,CUST-02440,Product B,Electronics,South,2,544.0,405.94,138.06,20.0
2025-08-25,CUST-00182,Product E,Apparel,South,4,240.0,159.12,80.88,0.0
2025-08-25,CUST-01474,Product E,Apparel,South,3,180.0,115.75,64.25,0.0
2025-08-25,CUST-02937,Product D,Apparel,North,3,155.25,93.89,61.36,0.0
2025-08-25,CUST-00025,Product E,Apparel,South,4,216.0,165.44,50.56,10.0
2025-08-25,CUST-00485,Product C,Home & Kitchen,North,3,293.25,164.66,128.59,0.0
2025-08-25,CUST-00604,Product D,Apparel,North,3,155.25,91.48,63.77,0.0
2025-08-25,CUST-02158,Product B,Electronics,North,2,625.6,473.59,152.01,20.0
2025-08-25,CUST-02271,Product A,Electronics,South,1,220.0,125.19,94.81,0.0
2025-08-25,CUST-01851,Product C,Home & Kitchen,North,2,166.18,125.54,40.64,15.0
2025-08-25,CUST-02733,Product B,Electronics,South,2,680.0,442.99,237.01,0.0
2025-08-25,CUST-02025,Product E,Apparel,South,6,360.0,242.84,117.16,0.0
2025-08-25,CUST-02673,Product E,Apparel,North,4,262.2,179.56,82.64,5.0
2025-08-25,CUST-02383,Product B,Electronics,East,1,306.0,192.68,113.32,0.0
2025-08-25,CUST-01728,Product A,Electronics,South,4,748.0,509.71,238.29,15.0
2025-08-25,CUST-02564,Product E,Apparel,West,2,107.1,73.89,33.21,15.0
2025-08-25,CUST-01095,Product D,Apparel,North,4,196.65,140.06,56.59,5.0
2025-08-25,CUST-00068,Product A,Electronics,North,4,1012.0,578.34,433.66,0.0
2025-08-25,CUST-01038,Product C,Home & Kitchen,South,2,161.5,98.24,63.26,5.0
2025-08-25,CUST-01519,Product D,Apparel,North,3,147.49,97.87,49.62,5.0
2025-08-25,CUST-01058,Product B,Electronics,West,2,714.0,425.93,288.07,0.0
2025-08-25,CUST-02508,Product B,Electronics,South,8,2584.0,1610.02,973.98,5.0
2025-08-25,CUST-01550,Product B,Electronics,West,5,1785.0,1226.17,558.83,0.0
2025-08-25,CUST-00879,Product A,Electronics,East,2,356.4,261.44,94.96,10.0
2025-08-25,CUST-00134,Product A,Electronics,East,3,594.0,377.14,216.86,0.0
2025-08-25,CUST-00546,Product B,Electronics,South,6,1938.0,1371.31,566.69,5.0
2025-08-25,CUST-02514,Product C,Home & Kitchen,West,4,339.15,208.48,130.67,5.0
2025-08-25,CUST-02633,Product A,Electronics,North,2,506.0,325.34,180.66,0.0
2025-08-25,CUST-02038,Product C,Home & Kitchen,North,5,488.75,316.71,172.04,0.0
2025-08-25,CUST-01602,Product A,Electronics,South,5,1100.0,615.59,484.41,0.0
2025-08-25,CUST-00156,Product B,Electronics,South,2,680.0,443.74,236.26,0.0
2025-08-25,CUST-01704,Product C,Home & Kitchen,West,2,178.5,116.89,61.61,0.0
2025-08-25,CUST-01295,Product C,Home & Kitchen,South,5,425.0,286.97,138.03,0.0
2025-08-25,CUST-02203,Product A,Electronics,North,3,759.0,477.94,281.06,0.0
2025-08-25,CUST-01496,Product E,Apparel,South,1,60.0,35.65,24.35,0.0
2025-08-25,CUST-00311,Product A,Electronics,North,2,506.0,346.52,159.48,0.0
2025-08-25,CUST-01739,Product B,Electronics,East,6,1652.4,1019.01,633.39,10.0
2025-08-25,CUST-02397,Product E,Apparel,South,6,306.0,199.1,106.9,15.0
2025-08-26,CUST-00185,Product A,Electronics,East,2,396.0,271.06,124.94,0.0
2025-08-26,CUST-02053,Product D,Apparel,North,5,232.87,142.97,89.9,10.0
2025-08-26,CUST-00352,Product C,Home & Kitchen,West,1,89.25,57.35,31.9,0.0
2025-08-26,CUST-01600,Product B,Electronics,South,2,680.0,398.85,281.15,0.0
2025-08-26,CUST-01509,Product A,Electronics,East,4,673.2,441.4,231.8,15.0
2025-08-26,CUST-00095,Product E,Apparel,North,1,69.0,38.84,30.16,0.0
2025-08-26,CUST-01495,Product A,Electronics,East,1,168.3,127.92,40.38,15.0
2025-08-26,CUST-02954,Product A,Electronics,North,5,1265.0,831.04,433.96,0.0
2025-08-26,CUST-01662,Product B,Electronics,North,2,782.0,483.26,298.74,0.0
2025-08-26,CUST-00650,Product E,Apparel,East,1,54.0,30.81,23.19,0.0
2025-08-26,CUST-01757,Product B,Electronics,East,1,306.0,182.25,123.75,0.0
2025-08-26,CUST-02943,Product A,Electronics,West,1,231.0,154.26,76.74,0.0
2025-08-26,CUST-01563,Product C,Home & Kitchen,North,1,97.75,59.07,38.68,0.0
2025-08-26,CUST-00010,Product C,Home & Kitchen,North,3,293.25,183.98,109.27,0.0
2025-08-26,CUST-00333,Product A,Electronics,West,3,693.0,442.66,250.34,0.0
2025-08-26,CUST-01834,Product D,Apparel,North,4,207.0,137.59,69.41,0.0
2025-08-26,CUST-02314,Product D,Apparel,West,6,283.5,190.54,92.96,0.0
2025-08-26,CUST-01473,Product B,Electronics,North,5,1955.0,1318.76,636.24,0.0
2025-08-26,CUST-02807,Product B,Electronics,North,1,391.0,261.06,129.94,0.0
2025-08-26,CUST-01280,Product D,Apparel,West,4,170.1,108.13,61.97,10.0
2025-08-26,CUST-02483,Product D,Apparel,South,1,45.0,30.73,14.27,0.0
2025-08-26,CUST-00402,Product A,Electronics,West,3,623.7,432.35,191.35,10.0
2025-08-26,CUST-01069,Product A,Electronics,South,2,374.0,261.74,112.26,15.0
2025-08-26,CUST-02623,Product E,Apparel,West,3,189.0,125.36,63.64,0.0
2025-08-26,CUST-00472,Product E,Apparel,West,2,126.0,76.55,49.45,0.0
2025-08-26,CUST-02177,Product B,Electronics,North,5,1955.0,1309.06,645.94,0.0
2025-08-26,CUST-01710,Product C,Home & Kitchen,South,2,170.0,106.84,63.16,0.0
2025-08-26,CUST-02534,Product A,Electronics,South,3,660.0,418.18,241.82,0.0
2025-08-26,CUST-00478,Product C,Home & Kitchen,West,2,178.5,121.43,57.07,0.0
2025-08-26,CUST-00160,Product B,Electronics,North,3,1173.0,758.05,414.95,0.0
2025-08-26,CUST-00204,Product C,Home & Kitchen,East,3,218.02,127.86,90.16,5.0
2025-08-26,CUST-02696,Product B,Electronics,South,4,1360.0,762.7,597.3,0.0
2025-08-26,CUST-00115,Product C,Home & Kitchen,East,3,218.02,127.93,90.09,5.0
2025-08-26,CUST-01088,Product D,Apparel,East,6,243.0,163.5,79.5,0.0
2025-08-26,CUST-01853,Product C,Home & Kitchen,North,3,293.25,163.11,130.14,0.0
2025-08-26,CUST-02506,Product C,Home & Kitchen,East,1,76.5,43.03,33.47,0.0
2025-08-26,CUST-02856,Product D,Apparel,South,6,270.0,158.54,111.46,0.0
2025-08-27,CUST-02696,Product E,Apparel,North,4,262.2,175.2,87.0,5.0
2025-08-27,CUST-02964,Product C,Home & Kitchen,East,4,275.4,185.28,90.12,10.0
2025-08-27,CUST-00842,Product A,Electronics,West,4,924.0,518.46,405.54,0.0
2025-08-27,CUST-00945,Product D,Apparel,East,1,38.48,24.86,13.62,5.0
2025-08-27,CUST-02884,Product B,Electronics,East,5,1530.0,923.66,606.34,0.0
2025-08-27,CUST-00151,Product B,Electronics,North,4,1564.0,898.86,665.14,0.0
2025-08-27,CUST-02692,Product A,Electronics,North,2,506.0,299.44,206.56,0.0
2025-08-27,CUST-02108,Product B,Electronics,South,2,680.0,406.35,273.65,0.0
2025-08-27,CUST-00788,Product B,Electronics,South,3,1020.0,679.1,340.9,0.0
2025-08-27,CUST-00459,Product B,Electronics,West,3,1071.0,749.23,321.77,0.0
2025-08-27,CUST-02879,Product A,Electronics,North,2,506.0,339.96,166.04,0.0
2025-08-27,CUST-02058,Product B,Electronics,North,4,1251.2,1093.79,157.41,20.0
2025-08-27,CUST-00813,Product A,Electronics,North,3,759.0,438.1,320.9,0.0
2025-08-27,CUST-02844,Product C,Home & Kitchen,East,6,459.0,267.38,191.62,0.0
2025-08-27,CUST-02582,Product A,Electronics,North,1,227.7,155.66,72.04,10.0
2025-08-27,CUST-01406,Product C,Home & Kitchen,North,3,278.59,182.37,96.22,5.0
2025-08-27,CUST-02923,Product C,Home & Kitchen,North,7,684.25,389.32,294.93,0.0
2025-08-27,CUST-00052,Product E,Apparel,East,3,153.9,107.34,46.56,5.0
2025-08-27,CUST-00632,Product A,Electronics,West,2,462.0,297.22,164.78,0.0
2025-08-27,CUST-01669,Product C,Home & Kitchen,East,2,137.7,92.16,45.54,10.0
2025-08-27,CUST-02953,Product B,Electronics,South,6,1734.0,1135.06,598.94,15.0
2025-08-27,CUST-00961,Product B,Electronics,North,1,391.0,242.04,148.96,0.0
2025-08-27,CUST-00421,Product A,Electronics,West,1,231.0,139.36,91.64,0.0
2025-08-27,CUST-02789,Product E,Apparel,East,2,108.0,60.24,47.76,0.0
2025-08-27,CUST-01082,Product A,Electronics,West,6,1386.0,889.43,496.57,0.0
2025-08-27,CUST-00476,Product B,Electronics,North,7,2326.45,1886.54,439.91,15.0
2025-08-27,CUST-00587,Product B,Electronics,West,1,357.0,200.23,156.77,0.0
2025-08-27,CUST-01969,Product B,Electronics,South,4,1088.0,903.26,184.74,20.0
2025-08-27,CUST-02309,Product A,Electronics,West,2,462.0,305.22,156.78,0.0
2025-08-27,CUST-01858,Product E,Apparel,North,3,207.0,144.24,62.76,0.0
2025-08-27,CUST-02187,Product C,Home & Kitchen,South,1,85.0,56.51,28.49,0.0
2025-08-27,CUST-01589,Product B,Electronics,South,4,1224.0,754.76,469.24,10.0
2025-08-27,CUST-01284,Product E,Apparel,West,4,252.0,168.97,83.03,0.0
2025-08-27,CUST-00890,Product A,Electronics,West,1,196.35,153.72,42.63,15.0
2025-08-27,CUST-00866,Product A,Electronics,West,2,462.0,298.44,163.56,0.0
2025-08-27,CUST-01096,Product B,Electronics,West,6,2142.0,1303.03,838.97,0.0
2025-08-27,CUST-02155,Product A,Electronics,West,1,219.45,161.06,58.39,5.0
2025-08-27,CUST-00308,Product C,Home & Kitchen,North,3,293.25,188.45,104.8,0.0
2025-08-27,CUST-02431,Product A,Electronics,North,3,721.05,521.95,199.1,5.0
2025-08-27,CUST-02885,Product A,Electronics,West,8,1848.0,1040.39,807.61,0.0
2025-08-27,CUST-00792,Product C,Home & Kitchen,North,4,391.0,257.38,133.62,0.0
2025-08-27,CUST-00745,Product A,Electronics,East,5,990.0,626.25,363.75,0.0
2025-08-27,CUST-00072,Product E,Apparel,West,5,299.25,193.65,105.6,5.0
2025-08-27,CUST-00686,Product C,Home & Kitchen,East,4,260.1,206.46,53.64,15.0
2025-08-27,CUST-01243,Product D,Apparel,South,2,81.0,52.55,28.45,10.0
2025-08-27,CUST-01639,Product C,Home & Kitchen,North,3,249.26,195.19,54.07,15.0
2025-08-27,CUST-02173,Product A,Electronics,North,6,1366.2,890.35,475.85,10.0
2025-08-28,CUST-02421,Product A,Electronics,North,1,253.0,156.82,96.18,0.0
2025-08-28,CUST-02737,Product B,Electronics,South,3,1020.0,620.21,399.79,0.0
2025-08-28,CUST-01544,Product E,Apparel,South,7,420.0,269.18,150.82,0.0
2025-08-28,CUST-01847,Product A,Electronics,East,2,396.0,219.62,176.38,0.0
2025-08-28,CUST-00439,Product A,Electronics,North,1,215.05,151.09,63.96,15.0
2025-08-28,CUST-00309,Product A,Electronics,North,3,683.1,447.69,235.41,10.0
2025-08-28,CUST-00935,Product B,Electronics,North,1,371.45,249.05,122.4,5.0
2025-08-28,CUST-01695,Product E,Apparel,West,4,239.4,140.93,98.47,5.0
2025-08-28,CUST-01192,Product C,Home & Kitchen,North,5,488.75,331.12,157.63,0.0
2025-08-28,CUST-00706,Product A,Electronics,West,7,1617.0,1121.87,495.13,0.0
2025-08-28,CUST-00701,Product A,Electronics,North,1,253.0,157.4,95.6,0.0
2025-08-28,CUST-01679,Product A,Electronics,East,4,712.8,507.72,205.08,10.0
2025-08-28,CUST-00231,Product A,Electronics,North,5,1265.0,848.84,416.16,0.0
2025-08-28,CUST-01717,Product E,Apparel,East,5,270.0,184.6,85.4,0.0
2025-08-28,CUST-01351,Product B,Electronics,South,1,340.0,218.53,121.47,0.0
2025-08-28,CUST-00114,Product A,Electronics,North,4,1012.0,607.28,404.72,0.0
2025-08-28,CUST-02847,Product B,Electronics,West,3,1071.0,599.12,471.88,0.0
2025-08-28,CUST-02213,Product A,Electronics,North,3,645.15,486.27,158.88,15.0
2025-08-28,CUST-02594,Product C,Home & Kitchen,East,3,183.6,156.2,27.4,20.0
2025-08-28,CUST-02232,Product C,Home & Kitchen,North,3,249.26,179.48,69.78,15.0
2025-08-28,CUST-01164,Product C,Home & Kitchen,North,3,293.25,186.93,106.32,0.0
2025-08-28,CUST-00762,Product E,Apparel,South,4,240.0,144.7,95.3,0.0
2025-08-28,CUST-00892,Product C,Home & Kitchen,East,4,306.0,185.51,120.49,0.0
2025-08-28,CUST-02003,Product C,Home & Kitchen,East,7,535.5,296.81,238.69,0.0
2025-08-28,CUST-01156,Product D,Apparel,North,3,124.2,90.2,34.0,20.0
2025-08-28,CUST-00977,Product B,Electronics,North,2,782.0,442.62,339.38,0.0
2025-08-28,CUST-01368,Product D,Apparel,West,2,85.05,52.65,32.4,10.0
2025-08-28,CUST-02207,Product D,Apparel,East,4,162.0,103.45,58.55,0.0
2025-08-28,CUST-00568,Product B,Electronics,North,1,351.9,264.46,87.44,10.0
2025-08-28,CUST-02174,Product C,Home & Kitchen,South,5,403.75,257.06,146.69,5.0
2025-08-28,CUST-02089,Product A,Electronics,North,1,227.7,159.59,68.11,10.0
2025-08-28,CUST-02174,Product C,Home & Kitchen,North,3,278.59,190.05,88.54,5.0
2025-08-28,CUST-00101,Product A,Electronics,North,4,961.4,557.17,404.23,5.0
2025-08-28,CUST-01201,Product C,Home & Kitchen,West,3,227.59,148.71,78.88,15.0
2025-08-28,CUST-00469,Product A,Electronics,West,4,785.4,622.6,162.8,15.0
2025-08-28,CUST-02028,Product C,Home & Kitchen,East,1,76.5,43.42,33.08,0.0
2025-08-28,CUST-00820,Product A,Electronics,East,1,198.0,120.74,77.26,0.0
2025-08-28,CUST-02310,Product A,Electronics,South,3,627.0,430.4,196.6,5.0
2025-08-28,CUST-02117,Product B,Electronics,East,1,275.4,180.64,94.76,10.0
2025-08-28,CUST-00938,Product C,Home & Kitchen,East,2,153.0,91.36,61.64,0.0
2025-08-28,CUST-02253,Product E,Apparel,East,1,54.0,37.34,16.66,0.0
2025-08-28,CUST-01340,Product D,Apparel,West,1,47.25,27.11,20.14,0.0
2025-08-28,CUST-02648,Product A,Electronics,North,3,683.1,510.79,172.31,10.0
2025-08-28,CUST-02054,Product B,Electronics,South,5,1615.0,1135.63,479.37,5.0
2025-08-28,CUST-00268,Product B,Electronics,North,4,1407.6,1000.22,407.38,10.0
2025-08-28,CUST-01525,Product B,Electronics,South,1,340.0,223.01,116.99,0.0
2025-08-28,CUST-02305,Product A,Electronics,North,3,759.0,504.87,254.13,0.0
2025-08-28,CUST-02679,Product B,Electronics,West,1,357.0,216.04,140.96,0.0
2025-08-28,CUST-02411,Product B,Electronics,East,4,1224.0,839.18,384.82,0.0
2025-08-29,CUST-00511,Product C,Home & Kitchen,North,4,391.0,254.68,136.32,0.0
2025-08-29,CUST-02943,Product E,Apparel,North,2,110.4,81.4,29.0,20.0
2025-08-29,CUST-01298,Product C,Home & Kitchen,North,4,371.45,249.45,122.0,5.0
2025-08-29,CUST-00949,Product B,Electronics,North,1,391.0,253.31,137.69,0.0
2025-08-29,CUST-02473,Product A,Electronics,East,3,594.0,345.74,248.26,0.0
2025-08-29,CUST-00736,Product B,Electronics,West,1,285.6,243.58,42.02,20.0
2025-08-29,CUST-01670,Product B,Electronics,South,5,1700.0,988.12,711.88,0.0
2025-08-29,CUST-00358,Product C,Home & Kitchen,North,1,92.86,66.17,26.69,5.0
2025-08-29,CUST-02760,Product B,Electronics,North,5,1955.0,1258.21,696.79,0.0
2025-08-29,CUST-01636,Product B,Electronics,West,1,285.6,244.68,40.92,20.0
2025-08-29,CUST-00757,Product A,Electronics,West,3,658.35,474.3,184.05,5.0
2025-08-29,CUST-01662,Product D,Apparel,East,2,81.0,48.77,32.23,0.0
2025-08-29,CUST-00885,Product E,Apparel,South,3,180.0,119.18,60.82,0.0
2025-08-29,CUST-01776,Product C,Home & Kitchen,West,1,89.25,53.84,35.41,0.0
2025-08-29,CUST-02578,Product E,Apparel,South,5,255.0,174.91,80.09,15.0
2025-08-29,CUST-01022,Product B,Electronics,East,4,979.2,837.85,141.35,20.0
2025-08-29,CUST-01944,Product C,Home & Kitchen,South,3,255.0,165.53,89.47,0.0
2025-08-29,CUST-02889,Product C,Home & Kitchen,South,3,255.0,156.29,98.71,0.0
2025-08-29,CUST-02352,Product C,Home & Kitchen,West,1,71.4,56.98,14.42,20.0
2025-08-29,CUST-02044,Product B,Electronics,South,1,340.0,228.64,111.36,0.0
2025-08-29,CUST-02059,Product C,Home & Kitchen,East,3,229.5,132.66,96.84,0.0
2025-08-29,CUST-01557,Product E,Apparel,North,4,248.4,187.57,60.83,10.0
2025-08-29,CUST-02507,Product B,Electronics,East,5,1377.0,969.03,407.97,10.0
2025-08-29,CUST-01503,Product E,Apparel,South,1,54.0,40.43,13.57,10.0
2025-08-29,CUST-01180,Product C,Home & Kitchen,South,3,255.0,151.81,103.19,0.0
2025-08-29,CUST-01585,Product C,Home & Kitchen,North,2,166.18,116.64,49.54,15.0
2025-08-29,CUST-01273,Product A,Electronics,North,1,240.35,163.82,76.53,5.0
2025-08-29,CUST-01298,Product C,Home & Kitchen,North,4,371.45,249.45,122.0,5.0
2025-08-29,CUST-00809,Product B,Electronics,South,2,612.0,462.07,149.93,10.0
2025-08-29,CUST-02860,Product B,Electronics,West,5,1517.25,1099.75,417.5,15.0
2025-08-29,CUST-00948,Product A,Electronics,East,4,673.2,446.79,226.41,15.0
2025-08-29,CUST-02337,Product A,Electronics,North,2,455.4,307.6,147.8,10.0
2025-08-29,CUST-00086,Product E,Apparel,South,4,192.0,140.49,51.51,20.0
2025-08-29,CUST-01343,Product B,Electronics,South,2,646.0,457.8,188.2,5.0
2025-08-29,CUST-01025,Product C,Home & Kitchen,South,1,85.0,54.05,30.95,0.0
2025-08-29,CUST-00258,Product C,Home & Kitchen,West,1,84.79,60.11,24.68,5.0
2025-08-29,CUST-00110,Product A,Electronics,East,2,396.0,261.37,134.63,0.0
2025-08-29,CUST-00476,Product B,Electronics,South,6,2040.0,1348.8,691.2,0.0
2025-08-29,CUST-02717,Product B,Electronics,North,3,1055.7,766.32,289.38,10.0
2025-08-29,CUST-02305,Product C,Home & Kitchen,North,4,391.0,249.76,141.24,0.0
2025-08-29,CUST-02631,Product B,Electronics,North,3,1173.0,689.81,483.19,0.0
2025-08-29,CUST-02952,Product C,Home & Kitchen,South,3,255.0,148.13,106.87,0.0
2025-08-29,CUST-02794,Product B,Electronics,North,4,1564.0,1052.21,511.79,0.0
2025-08-29,CUST-02439,Product A,Electronics,North,3,683.1,528.58,154.52,10.0
2025-08-29,CUST-01377,Product A,Electronics,East,1,188.1,108.94,79.16,5.0
2025-08-29,CUST-00156,Product A,Electronics,East,3,475.2,382.12,93.08,20.0
2025-08-29,CUST-00537,Product B,Electronics,South,2,646.0,458.57,187.43,5.0
2025-08-29,CUST-02238,Product B,Electronics,South,3,1020.0,565.71,454.29,0.0
2025-08-29,CUST-00089,Product C,Home & Kitchen,South,5,403.75,276.95,126.8,5.0
2025-08-29,CUST-01882,Product C,Home & Kitchen,South,2,170.0,103.53,66.47,0.0
2025-08-29,CUST-02511,Product E,Apparel,West,3,151.2,128.03,23.17,20.0
2025-08-29,CUST-01424,Product A,Electronics,South,4,748.0,531.56,216.44,15.0
2025-08-30,CUST-02547,Product C,Home & Kitchen,North,2,195.5,109.03,86.47,0.0
2025-08-30,CUST-02443,Product B,Electronics,North,5,1955.0,1075.35,879.65,0.0
2025-08-30,CUST-02824,Product A,Electronics,North,1,253.0,168.5,84.5,0.0
2025-08-30,CUST-00205,Product C,Home & Kitchen,North,3,293.25,202.71,90.54,0.0
2025-08-30,CUST-00377,Product A,Electronics,West,2,462.0,274.47,187.53,0.0
2025-08-30,CUST-01665,Product C,Home & Kitchen,East,1,76.5,48.82,27.68,0.0
2025-08-30,CUST-01461,Product C,Home & Kitchen,West,2,151.72,114.91,36.81,15.0
2025-08-30,CUST-00819,Product A,Electronics,North,5,1138.5,858.46,280.04,10.0
2025-08-30,CUST-01469,Product D,Apparel,South,2,85.5,59.61,25.89,5.0
2025-08-30,CUST-00265,Product B,Electronics,East,2,581.4,388.68,192.72,5.0
2025-08-30,CUST-02598,Product B,Electronics,South,2,578.0,461.27,116.73,15.0
2025-08-30,CUST-01650,Product E,Apparel,West,1,53.55,43.88,9.67,15.0
2025-08-30,CUST-02149,Product C,Home & Kitchen,South,3,255.0,167.44,87.56,0.0
2025-08-30,CUST-01188,Product A,Electronics,West,3,693.0,404.59,288.41,0.0
2025-08-30,CUST-01774,Product D,Apparel,North,1,51.75,32.63,19.12,0.0
2025-08-30,CUST-00840,Product D,Apparel,North,7,362.25,226.06,136.19,0.0
2025-08-30,CUST-02448,Product C,Home & Kitchen,North,1,83.09,57.24,25.85,15.0
2025-08-30,CUST-02094,Product E,Apparel,South,5,300.0,185.26,114.74,0.0
2025-08-30,CUST-02110,Product E,Apparel,South,2,114.0,68.61,45.39,5.0
2025-08-30,CUST-02769,Product C,Home & Kitchen,North,2,195.5,133.33,62.17,0.0
2025-08-30,CUST-00537,Product B,Electronics,North,4,1485.8,1046.76,439.04,5.0
2025-08-30,CUST-02005,Product D,Apparel,West,4,189.0,122.98,66.02,0.0
2025-08-30,CUST-00711,Product D,Apparel,West,4,179.55,117.7,61.85,5.0
2025-08-30,CUST-00537,Product C,Home & Kitchen,East,3,229.5,138.69,90.81,0.0
2025-08-30,CUST-00477,Product B,Electronics,South,3,1020.0,571.31,448.69,0.0
